Episode,Time,Character,roll_type,tot_value,nat_value,num_kills
5,02:36:39,Jester,Spell Attack,8.0,3.0,0.0
5,03:36:55,Jester,Healing,,,0.0
5,02:37:49,Caleb,Spell Attack,17.0,11.0,0.0
5,02:38:04,Caleb,Damage,11.0,,0.0
5,02:40:25,Nott,Stealth,,,0.0
5,02:40:25,Nott,Stealth,13.0,5.0,0.0
5,02:41:07,Beau,Attack,24.0,18.0,0.0
5,02:41:21,Beau,Damage,11.0,,0.0
5,02:41:43,Beau,Attack,25.0,19.0,0.0
5,02:41:53,Beau,Damage,8.0,,0.0
5,02:42:59,Beau,Attack,18.0,12.0,0.0
5,02:43:05,Beau,Damage,8.0,,1.0
5,02:44:42,Fjord,Spell Attack,,,0.0
5,02:44:42,Fjord,Spell Attack,11.0,5.0,0.0
5,02:46:47,Nott,Acrobatics,,,0.0
5,02:46:47,Nott,Acrobatics,11.0,5.0,0.0
5,02:47:18,Nott,Constitution Save,16.0,14.0,0.0
5,02:49:24,Jester,Spell Attack,,,0.0
5,02:49:24,Jester,Spell Attack,20.0,20.0,0.0
5,02:49:33,Jester,Damage,13.0,,1.0
5,02:54:29,Beau,Survival,11.0,8.0,0.0
5,02:54:49,Jester,Healing,6.0,,0.0
5,02:54:56,Jester,Healing,16.0,,0.0
5,03:22:00,Caleb,Investigation,23.0,17.0,0.0
6,00:21:04,Jester,Sleight of Hand,19.0,14.0,0.0
6,00:21:04,Molly,Perception,,,0.0
6,00:28:37,Nott,Persuasion,10.0,13.0,0.0
6,00:49:51,Molly,Religion,,,0.0
6,00:49:51,Molly,Religion,18.0,18.0,0.0
6,00:54:50,Jester,Intelligence,18.0,17.0,0.0
6,01:01:47,Caleb,Insight,11.0,6.0,0.0
6,01:14:56,Fjord,Deception,13.0,7.0,0.0
6,01:19:09,Beau,Survival,19.0,16.0,0.0
6,01:20:34,Molly,Survival,,,0.0
6,01:20:34,Molly,Survival,17.0,14.0,0.0
6,01:22:05,Caleb,Perception,7.0,4.0,0.0
6,01:25:31,Beau,Perception,1.0,1.0,0.0
6,01:26:33,Jester,Perception,19.0,16.0,0.0
6,01:26:46,Beau,Strength,14.0,14.0,0.0
6,01:28:28,Caleb,Perception,13.0,10.0,0.0
6,01:32:49,Jester,Survival,,,0.0
6,01:32:49,Jester,Survival,13.0,10.0,0.0
6,01:34:20,Nott,Stealth,21.0,13.0,0.0
6,01:34:23,Fjord,Stealth,15.0,15.0,0.0
6,01:34:24,Beau,Stealth,16.0,10.0,0.0
6,01:34:25,Caleb,Stealth,12.0,11.0,0.0
6,01:34:26,Molly,Stealth,,,0.0
6,01:34:26,Molly,Stealth,16.0,13.0,0.0
6,01:34:27,Jester,Stealth,10.0,7.0,0.0
6,01:39:30,Beau,Attack,10.0,4.0,0.0
6,01:40:10,Caleb,Spell Attack,,,0.0
6,01:40:10,Caleb,Spell Attack,21.0,15.0,0.0
6,01:40:20,Caleb,Damage,1.0,,0.0
6,01:40:36,Jester,Damage,4.0,,1.0
6,01:41:04,Molly,Attack,17.0,12.0,0.0
6,01:41:11,Molly,Damage,10.0,,1.0
6,01:41:47,Beau,Attack,9.0,3.0,0.0
6,01:42:09,Nott,Attack,20.0,14.0,0.0
6,01:42:17,Nott,Damage,13.0,,1.0
6,01:43:04,Fjord,Perception,19.0,19.0,0.0
6,01:45:23,Beau,Investigation,14.0,12.0,0.0
6,01:45:23,Molly,Survival,,,0.0
6,01:45:23,Molly,Survival,14.0,11.0,0.0
6,01:45:23,Caleb,Investigation,20.0,14.0,0.0
6,01:51:46,Caleb,Perception,21.0,18.0,0.0
6,01:55:15,Nott,Dexterity Save,,,0.0
6,01:55:15,Nott,Dexterity Save,24.0,18.0,0.0
6,01:56:21,Nott,Perception,,,0.0
6,01:56:21,Nott,Perception,8.0,8.0,0.0
6,01:56:57,Nott,Investigation,,,0.0
6,01:56:57,Nott,Investigation,8.0,3.0,0.0
6,01:58:09,Nott,Attack,18.0,12.0,0.0
6,01:58:13,Nott,Damage,11.0,,0.0
6,02:00:04,Jester,Spell Attack,21.0,16.0,0.0
6,02:00:13,Jester,Damage,10.0,,0.0
6,02:00:38,Fjord,Spell Attack,24.0,18.0,0.0
6,02:01:00,Fjord,Damage,9.0,,0.0
6,02:01:41,Molly,Damage,3.0,,0.0
6,02:02:39,Nott,Spell Attack,19.0,14.0,0.0
6,02:02:41,Nott,Damage,7.0,,1.0
6,02:04:26,Beau,Attack,19.0,13.0,0.0
6,02:04:31,Beau,Damage,10.0,,1.0
6,02:07:38,Jester,Investigation,,,0.0
6,02:07:38,Jester,Investigation,11.0,10.0,0.0
6,02:08:57,Molly,Intelligence,11.0,11.0,0.0
6,02:09:31,Caleb,Intelligence,10.0,6.0,0.0
6,02:14:09,Nott,Stealth,,,0.0
6,02:14:09,Nott,Stealth,13.0,5.0,0.0
6,02:14:41,Nott,Investigation,,,0.0
6,02:14:41,Nott,Investigation,10.0,5.0,0.0
6,02:16:32,Nott,Stealth,24.0,16.0,0.0
6,02:16:42,Nott,Investigation,13.0,8.0,0.0
6,02:16:42,Nott,Investigation,,,0.0
6,02:35:55,Nott,Perception,,,0.0
6,02:35:55,Nott,Perception,5.0,5.0,0.0
6,02:35:57,Jester,Perception,11.0,8.0,0.0
6,02:36:12,Nott,Stealth,22.0,14.0,0.0
6,02:36:13,Jester,Stealth,15.0,12.0,0.0
6,02:36:13,Molly,Stealth,9.0,6.0,0.0
6,02:36:14,Caleb,Stealth,10.0,9.0,0.0
6,02:36:15,Beau,Stealth,22.0,16.0,0.0
6,02:36:16,Fjord,Stealth,15.0,15.0,0.0
6,02:40:53,Jester,Healing,9.0,,0.0
6,02:48:56,Nott,Stealth,26.0,18.0,0.0
6,02:51:46,Beau,Stealth,20.0,20.0,0.0
6,02:55:17,Jester,Spell Attack,24.0,19.0,0.0
6,02:55:25,Jester,Damage,9.0,,0.0
6,02:57:28,Fjord,Spell Attack,16.0,10.0,0.0
6,02:57:45,Fjord,Damage,15.0,,0.0
6,03:00:13,Caleb,Spell Attack,15.0,9.0,0.0
6,03:00:20,Caleb,Damage,7.0,,1.0
6,03:01:16,Nott,Attack,23.0,17.0,0.0
6,03:01:28,Nott,Damage,14.0,,1.0
6,03:02:01,Nott,Stealth,16.0,8.0,0.0
6,03:03:06,Molly,Damage,3.0,,0.0
6,03:03:17,Molly,Initiative,20.0,20.0,0.0
6,03:03:39,Fjord,Initiative,4.0,4.0,0.0
6,03:03:17,Nott,Initiative,20.0,20.0,0.0
6,03:03:17,Nott,Initiative,6.0,2.0,0.0
6,03:04:07,Beau,Initiative,17.0,13.0,0.0
6,03:04:07,Caleb,Initiative,17.0,16.0,0.0
6,03:04:26,Jester,Initiative,13.0,10.0,0.0
6,03:06:41,Beau,Deflect Missiles,16.0,,0.0
6,03:07:58,Caleb,Spell Attack,,,0.0
6,03:08:38,Beau,Attack,13.0,7.0,0.0
6,03:09:08,Beau,Attack,,,0.0
6,03:09:53,Jester,Spell Attack,21.0,16.0,0.0
6,03:09:58,Jester,Damage,9.0,,0.0
6,03:10:39,Jester,Damage,2.0,,0.0
6,03:14:24,Nott,Attack,8.0,2.0,0.0
6,03:15:26,Nott,Stealth,17.0,9.0,0.0
6,03:15:52,Fjord,Attack,16.0,10.0,0.0
6,03:16:10,Fjord,Damage,15.0,,0.0
6,03:17:15,Molly,Attack,16.0,11.0,0.0
6,03:17:23,Molly,Damage,8.0,,1.0
6,03:17:47,Molly,Attack,11.0,6.0,0.0
6,03:17:56,Molly,Damage,4.0,,0.0
6,03:20:57,Caleb,Spell Attack,8.0,2.0,0.0
6,03:22:08,Beau,Acrobatics,24.0,18.0,0.0
6,03:22:43,Beau,Attack,8.0,2.0,0.0
6,03:23:10,Beau,Attack,18.0,12.0,0.0
6,03:23:22,Beau,Damage,8.0,,0.0
6,03:24:03,Jester,Spell Attack,13.0,8.0,0.0
6,03:24:33,Jester,Damage,7.0,,5.0
6,03:26:11,Molly,Attack,14.0,9.0,0.0
6,03:24:12,Fjord,Attack,21.0,15.0,0.0
6,03:26:22,Molly,Damage,8.0,,1.0
6,03:26:22,Fjord,Damage,11.0,,1.0
6,03:27:09,Nott,Insight,19.0,17.0,0.0
6,03:28:33,Fjord,Dexterity Save,13.0,13.0,0.0
6,03:29:04,Fjord,Constitution Save,19.0,15.0,0.0
6,03:29:07,Fjord,Constitution Save,18.0,14.0,0.0
6,03:29:20,Fjord,Spell Attack,14.0,8.0,0.0
6,03:29:20,Fjord,Spell Attack,,,0.0
6,03:31:21,Caleb,Spell Attack,13.0,7.0,0.0
6,03:31:21,Caleb,Spell Attack,13.0,7.0,0.0
6,03:32:28,Beau,Attack,8.0,2.0,0.0
6,03:32:28,Beau,Attack,9.0,3.0,0.0
6,03:33:24,Beau,Attack,,,0.0
6,03:33:24,Beau,Attack,20.0,20.0,0.0
6,03:33:41,Beau,Damage,10.0,,0.0
6,03:34:31,Jester,Spell Attack,,,0.0
6,03:34:31,Jester,Spell Attack,13.0,8.0,0.0
6,03:36:08,Nott,Attack,,,0.0
6,03:36:08,Nott,Attack,18.0,12.0,0.0
6,03:36:15,Nott,Damage,13.0,,1.0
6,03:38:40,Nott,Investigation,,,0.0
6,03:38:40,Nott,Investigation,11.0,6.0,0.0
6,03:39:14,Nott,Thieves' Tools,,,0.0
6,03:39:14,Nott,Thieves' Tools,21.0,15.0,0.0
6,03:42:53,Beau,Perception,13.0,10.0,0.0
6,03:43:52,Jester,Healing,,,0.0
6,03:44:28,Beau,Investigation,20.0,16.0,0.0
7,00:18:11,Beau,Initiative,20.0,16.0,0.0
7,00:18:12,Nott,Initiative,20.0,20.0,0.0
7,00:18:22,Molly,Initiative,16.0,13.0,0.0
7,00:18:41,Jester,Initiative,10.0,7.0,0.0
7,00:18:46,Caleb,Initiative,9.0,8.0,0.0
7,00:19:08,Fjord,Initiative,8.0,8.0,0.0
7,00:20:21,Nott,Attack,23.0,17.0,0.0
7,00:20:31,Nott,Attack,,,0.0
7,00:21:24,Nott,Damage,11.0,,0.0
7,00:23:10,Molly,Damage,3.0,,0.0
7,00:24:50,Fjord,Spell Attack,20.0,14.0,0.0
7,00:25:00,Fjord,Damage,16.0,,0.0
7,00:26:17,Shakäste,Initiative,1.0,1.0,0.0
7,00:27:48,Nott,Attack,20.0,14.0,0.0
7,00:27:52,Nott,Damage,8.0,,1.0
7,00:31:00,Molly,Attack,,,0.0
7,00:31:09,Molly,Attack,15.0,10.0,0.0
7,00:31:16,Molly,Damage,8.0,,0.0
7,00:35:09,Fjord,Spell Attack,22.0,16.0,0.0
7,00:35:19,Fjord,Damage,16.0,,1.0
7,00:38:41,Shakäste,Damage,12.0,,0.0
7,00:40:13,Nott,Spell Attack,9.0,4.0,0.0
7,00:42:00,Beau,Attack,20.0,20.0,0.0
7,00:42:20,Beau,Damage,10.0,,1.0
7,00:43:13,Molly,Attack,19.0,14.0,0.0
7,00:43:32,Molly,Damage,13.0,,1.0
7,00:43:58,Molly,Attack,20.0,15.0,0.0
7,00:44:03,Molly,Damage,9.0,,1.0
7,00:46:03,Caleb,Spell Attack,,,0.0
7,00:48:23,Fjord,Spell Attack,16.0,10.0,0.0
7,00:48:37,Fjord,Damage,11.0,,1.0
7,00:52:09,Nott,Insight,13.0,11.0,0.0
7,00:56:27,Nott,Investigation,10.0,5.0,0.0
7,01:05:12,Caleb,Investigation,,,0.0
7,01:05:12,Caleb,Investigation,14.0,8.0,0.0
7,01:07:40,Nott,Perception,11.0,11.0,0.0
7,01:11:39,Fjord,Stealth,15.0,15.0,0.0
7,01:11:42,Beau,Stealth,25.0,19.0,0.0
7,01:11:43,Caleb,Stealth,5.0,4.0,0.0
7,01:11:43,Caleb,Stealth,8.0,7.0,0.0
7,01:11:50,Shakäste,Stealth,17.0,12.0,0.0
7,01:11:52,Nott,Stealth,13.0,5.0,0.0
7,01:11:53,Jester,Stealth,18.0,15.0,0.0
7,01:11:54,Molly,Stealth,18.0,15.0,0.0
7,01:14:26,Shakäste,Perception,17.0,15.0,0.0
7,01:19:31,Fjord,Stealth,,,0.0
7,01:19:31,Fjord,Stealth,8.0,8.0,0.0
7,01:19:37,Nott,Stealth,17.0,9.0,0.0
7,01:22:50,Nott,Attack,10.0,4.0,0.0
7,01:24:43,Fjord,Damage,14.0,,0.0
7,01:26:02,Nott,Attack,18.0,12.0,0.0
7,01:26:03,Fjord,Spell Attack,21.0,15.0,0.0
7,01:26:07,Nott,Damage,5.0,,0.0
7,01:26:28,Fjord,Damage,13.0,,1.0
7,01:27:07,Jester,Perception,15.0,12.0,0.0
7,01:27:10,Molly,Perception,13.0,11.0,0.0
7,01:27:48,Jester,Stealth,16.0,13.0,0.0
7,01:27:49,Molly,Stealth,20.0,17.0,0.0
7,01:31:15,Fjord,Spell Attack,15.0,9.0,0.0
7,01:31:21,Fjord,Constitution Save,6.0,2.0,0.0
7,01:32:06,Shakäste,Wisdom,19.0,16.0,0.0
7,01:38:41,Shakäste,Damage,1.0,,0.0
7,01:39:15,Shakäste,Initiative,20.0,17.0,0.0
7,01:39:34,Molly,Initiative,13.0,10.0,0.0
7,01:39:35,Jester,Initiative,10.0,7.0,0.0
7,01:39:35,Nott,Initiative,11.0,7.0,0.0
7,01:39:51,Caleb,Initiative,7.0,6.0,0.0
7,01:39:54,Beau,Initiative,9.0,5.0,0.0
7,01:40:12,Fjord,Initiative,3.0,3.0,0.0
7,01:41:46,Shakäste,Damage,3.0,,0.0
7,01:44:31,Nott,Attack,12.0,6.0,0.0
7,01:47:43,Beau,Attack,20.0,20.0,0.0
7,01:47:57,Beau,Damage,20.0,,1.0
7,01:48:53,Fjord,Spell Attack,14.0,8.0,0.0
7,01:54:25,Beau,Deflect Missiles,12.0,,0.0
7,01:55:05,Molly,Attack,14.0,9.0,0.0
7,01:55:19,Molly,Damage,11.0,,1.0
7,01:55:58,Molly,Attack,18.0,13.0,0.0
7,01:56:06,Molly,Damage,10.0,,0.0
7,01:57:02,Nott,Attack,24.0,18.0,0.0
7,01:57:10,Nott,Damage,12.0,,1.0
7,01:58:08,Nott,Sleight of Hand,22.0,14.0,0.0
7,01:58:13,Shakäste,Perception,9.0,6.0,0.0
7,01:59:52,Jester,Damage,6.0,,0.0
7,02:00:58,Beau,Attack,12.0,6.0,0.0
7,02:02:09,Caleb,Spell Attack,17.0,11.0,0.0
7,02:02:15,Caleb,Spell Attack,,,0.0
7,02:02:16,Caleb,Spell Attack,,,0.0
7,02:02:29,Caleb,Damage,20.0,,0.0
7,02:04:07,Fjord,Spell Attack,17.0,11.0,0.0
7,02:04:07,Fjord,Damage,8.0,,0.0
7,02:06:28,Beau,Acrobatics,10.0,4.0,0.0
7,02:07:50,Beau,Dexterity Save,17.0,11.0,0.0
7,02:07:50,Beau,Dexterity Save,17.0,11.0,0.0
7,02:14:27,Molly,Attack,23.0,18.0,0.0
7,02:14:45,Molly,Damage,13.0,,0.0
7,02:15:03,Molly,Attack,21.0,16.0,0.0
7,02:15:14,Molly,Damage,7.0,,0.0
7,02:15:50,Molly,Damage,3.0,,0.0
7,02:17:14,Nott,Attack,23.0,17.0,0.0
7,02:17:16,Jester,Attack,16.0,11.0,0.0
7,02:17:23,Nott,Damage,15.0,,5.0
7,02:17:24,Jester,Damage,4.0,,5.0
7,02:19:37,Beau,Acrobatics,18.0,12.0,0.0
7,02:20:28,Caleb,Spell Attack,20.0,14.0,0.0
7,02:20:45,Caleb,Damage,8.0,,0.0
7,02:21:20,Fjord,Spell Attack,21.0,15.0,0.0
7,02:21:30,Fjord,Damage,15.0,,1.0
7,02:22:20,Shakäste,Damage,6.0,,0.0
7,02:23:10,Beau,Attack,,,0.0
7,02:23:20,Beau,Damage,5.0,,1.0
7,02:39:15,Jester,Investigation,1.0,1.0,0.0
7,02:39:15,Jester,Investigation,3.0,2.0,0.0
7,02:41:09,Shakäste,Sleight of Hand,14.0,9.0,0.0
7,02:41:25,Nott,Perception,7.0,7.0,0.0
7,02:42:08,Shakäste,Insight,12.0,9.0,0.0
7,02:44:18,Nott,Sleight of Hand,14.0,6.0,0.0
7,02:45:17,Shakäste,Perception,16.0,13.0,0.0
7,02:56:12,Shakäste,Stealth,24.0,19.0,0.0
7,02:56:12,Caleb,Stealth,5.0,4.0,0.0
7,02:56:21,Caleb,Stealth,16.0,15.0,0.0
7,03:01:02,Nott,Stealth,23.0,15.0,0.0
7,03:01:02,Nott,Stealth,,,0.0
7,03:01:02,Jester,Stealth,13.0,10.0,0.0
7,03:01:02,Molly,Stealth,9.0,6.0,0.0
7,03:01:02,Fjord,Stealth,18.0,18.0,0.0
7,03:01:02,Beau,Stealth,19.0,13.0,0.0
7,03:02:55,Shakäste,Stealth,20.0,15.0,0.0
7,03:02:55,Shakäste,Nature,20.0,19.0,0.0
7,03:03:44,Nott,Nature,15.0,12.0,0.0
7,03:05:40,Nott,Dexterity,19.0,15.0,0.0
7,03:08:50,Molly,Initiative,22.0,19.0,0.0
7,03:08:51,Fjord,Initiative,20.0,20.0,0.0
7,03:09:00,Jester,Initiative,18.0,15.0,0.0
7,03:09:01,Nott,Initiative,17.0,13.0,0.0
7,03:09:26,Caleb,Initiative,8.0,7.0,0.0
7,03:09:47,Shakäste,Initiative,5.0,2.0,0.0
7,03:09:48,Beau,Initiative,9.0,5.0,0.0
7,03:10:27,Molly,Damage,1.0,,0.0
7,03:11:52,Fjord,Attack,23.0,17.0,0.0
7,03:11:59,Fjord,Damage,13.0,,0.0
7,03:12:37,Jester,Attack,1.0,1.0,0.0
7,03:13:23,Nott,Dexterity,23.0,19.0,0.0
7,03:14:32,Nott,Persuasion,9.0,12.0,0.0
7,03:16:18,Jester,Damage,13.0,,0.0
7,03:18:24,Jester,Attack,8.0,3.0,0.0
7,03:18:33,Fjord,Attack,8.0,2.0,0.0
7,03:20:57,Fjord,Wisdom Save,6.0,6.0,0.0
7,03:24:54,Shakäste,Spell Attack,18.0,13.0,0.0
7,03:25:06,Shakäste,Damage,4.0,,0.0
7,03:25:46,Molly,Damage,4.0,,0.0
7,03:26:06,Fjord,Wisdom Save,,,0.0
7,03:26:41,Jester,Damage,6.0,,0.0
7,03:29:23,Nott,Attack,14.0,8.0,0.0
7,03:29:45,Nott,Damage,17.0,,1.0
7,03:34:57,Caleb,Spell Attack,25.0,19.0,0.0
7,03:35:14,Caleb,Damage,15.0,,0.0
7,03:38:59,Shakäste,Damage,3.0,,0.0
7,03:41:20,Jester,Healing,8.0,,0.0
7,03:42:34,Jester,Healing,8.0,,0.0
7,03:49:32,Beau,Attack,18.0,12.0,0.0
7,03:49:36,Beau,Attack,12.0,6.0,0.0
7,03:49:53,Beau,Attack,16.0,10.0,0.0
7,03:49:57,Beau,Damage,9.0,,0.0
7,03:50:12,Beau,Damage,7.0,,0.0
7,03:51:16,Caleb,Spell Attack,25.0,19.0,0.0
7,03:51:21,Caleb,Damage,10.0,,1.0
7,03:52:16,Caleb,Wisdom Save,7.0,2.0,0.0
7,03:53:59,Shakäste,Spell Attack,14.0,9.0,0.0
7,03:53:59,Shakäste,Spell Attack,8.0,3.0,0.0
7,03:54:18,Shakäste,Damage,7.0,,0.0
7,03:56:06,Shakäste,Damage,6.0,,1.0
7,03:58:43,Beau,Perception,22.0,19.0,0.0
7,03:59:39,Fjord,Investigation,20.0,20.0,0.0
7,04:01:44,Fjord,Arcana,7.0,5.0,0.0
7,04:01:44,Fjord,Arcana,7.0,5.0,0.0
8,00:24:17,Jester,Sleight of Hand,20.0,20.0,0.0
8,00:26:34,Caleb,Insight,15.0,10.0,0.0
8,00:27:48,Jester,Charisma Save,12.0,9.0,0.0
8,00:33:42,Nott,Charisma Save,4.0,7.0,0.0
8,00:38:47,Caleb,Charisma Save,15.0,12.0,0.0
8,00:48:38,Beau,Intelligence,8.0,6.0,0.0
8,00:51:26,Nott,Alchemy Kit,25.0,19.0,0.0
8,00:52:54,Caleb,Strength,15.0,15.0,0.0
8,00:56:43,Jester,Nature,20.0,19.0,0.0
8,00:56:45,Beau,Nature,13.0,11.0,0.0
8,01:15:07,Beau,History,1.0,1.0,0.0
8,01:15:14,Fjord,History,21.0,19.0,0.0
8,01:25:23,Molly,Insight,20.0,15.0,0.0
8,01:26:06,Beau,Insight,14.0,9.0,0.0
8,01:30:22,Nott,Animal Handling,19.0,19.0,0.0
8,01:52:01,Molly,Perception,19.0,16.0,0.0
8,01:52:03,Jester,Perception,17.0,14.0,0.0
8,01:53:25,Caleb,Perception,10.0,7.0,0.0
8,01:53:34,Fjord,Perception,9.0,9.0,0.0
8,01:53:59,Beau,Perception,7.0,4.0,0.0
8,01:54:48,Fjord,Perception,,,0.0
8,01:54:48,Fjord,Perception,9.0,9.0,0.0
8,01:56:25,Beau,Perception,13.0,10.0,0.0
8,01:58:26,Molly,Perception,14.0,11.0,0.0
8,01:58:27,Jester,Perception,5.0,2.0,0.0
8,02:00:11,Molly,Perception,6.0,3.0,0.0
8,02:04:01,Caleb,Sleight of Hand,5.0,,0.0
8,02:05:03,Caleb,Deception,,,0.0
8,02:05:03,Caleb,Deception,22.0,,0.0
8,02:07:19,Caleb,Intimidation,,,0.0
8,02:07:19,Caleb,Intimidation,13.0,,0.0
8,02:09:06,Jester,Spell Attack,15.0,10.0,0.0
8,02:09:13,Caleb,Spell Attack,18.0,12.0,0.0
8,02:09:19,Caleb,Spell Attack,24.0,18.0,0.0
8,02:09:21,Caleb,Spell Attack,20.0,20.0,0.0
8,02:09:43,Caleb,Damage,37.0,,1.0
8,02:11:00,Beau,Deflect Missiles,9.0,,0.0
8,02:11:25,Beau,Attack,21.0,15.0,0.0
8,02:11:33,Beau,Damage,5.0,,0.0
8,02:12:26,Fjord,Spell Attack,19.0,13.0,0.0
8,02:12:29,Fjord,Damage,12.0,,0.0
8,02:13:28,Caleb,Death Save,,,0.0
8,02:14:02,Jester,Healing,11.0,,0.0
8,02:14:47,Jester,Intimidation,5.0,4.0,0.0
8,02:17:04,Nott,Perception,19.0,19.0,0.0
8,02:17:39,Nott,Animal Handling,18.0,18.0,0.0
8,02:24:21,Jester,Healing,4.0,,0.0
8,02:26:28,Molly,Insight,12.0,7.0,0.0
8,02:28:57,Nott,Perception,8.0,8.0,0.0
8,02:30:39,Jester,Perception,6.0,3.0,0.0
8,02:34:29,Caleb,Perception,12.0,9.0,0.0
8,02:35:50,Molly,Investigation,,,0.0
8,02:35:50,Molly,Investigation,20.0,20.0,0.0
8,02:36:52,Molly,History,6.0,6.0,0.0
8,02:37:34,Caleb,History,14.0,,0.0
8,02:49:23,Jester,Insight,20.0,20.0,0.0
8,02:50:19,Caleb,Insight,18.0,13.0,0.0
8,02:52:13,Caleb,Intimidation,,,0.0
8,02:52:13,Caleb,Intimidation,20.0,,0.0
8,02:57:20,Caleb,Insight,23.0,18.0,0.0
8,03:04:09,Nott,Deception,1.0,1.0,0.0
8,03:08:05,Beau,Investigation,17.0,13.0,0.0
8,03:11:37,Caleb,Nature,20.0,,0.0
8,03:19:29,Nott,Persuasion,0.0,3.0,0.0
8,03:22:00,Caleb,Insight,17.0,12.0,0.0
8,03:25:44,Jester,Persuasion,10.0,7.0,0.0
9,00:15:04,Beau,Perception,15.0,12.0,0.0
9,00:21:15,Nott,Perception,2.0,2.0,0.0
9,00:23:31,Jester,Deception,17.0,14.0,0.0
9,00:25:28,Molly,Perception,7.0,4.0,0.0
9,00:25:59,Jester,Perception,22.0,19.0,0.0
9,00:27:01,Jester,Other,,,0.0
9,00:27:01,Jester,Other,,,0.0
9,00:27:01,Jester,Other,,,0.0
9,00:27:19,Jester,Sleight of Hand,19.0,14.0,0.0
9,00:27:33,Molly,Perception,18.0,15.0,0.0
9,00:27:28,Jester,Other,,,0.0
9,00:28:52,Jester,Other,,,0.0
9,00:29:10,Caleb,Perception,21.0,18.0,0.0
9,00:30:18,Jester,Sleight of Hand,16.0,11.0,0.0
9,00:59:03,Beau,Persuasion,,,0.0
9,00:59:03,Beau,Persuasion,19.0,18.0,0.0
9,01:13:28,Nott,Perception,17.0,12.0,0.0
9,01:13:31,Molly,Perception,13.0,13.0,0.0
9,01:13:33,Jester,Perception,4.0,3.0,0.0
9,01:51:48,Nott,Stealth,15.0,7.0,0.0
9,01:52:46,Caleb,Perception,1.0,1.0,0.0
9,01:53:56,Nott,Sleight of Hand,11.0,3.0,0.0
9,01:54:50,Nott,Stealth,22.0,14.0,0.0
9,01:55:11,Nott,Sleight of Hand,12.0,4.0,0.0
9,01:56:35,Caleb,Insight,20.0,15.0,0.0
9,01:57:14,Jester,Perception,12.0,9.0,0.0
9,02:18:38,Jester,Sleight of Hand,12.0,7.0,0.0
9,02:42:51,Caleb,Religion,20.0,20.0,0.0
9,02:56:30,Yasha,Deception,13.0,15.0,0.0
9,03:03:52,Jester,Persuasion,22.0,19.0,0.0
9,03:05:56,Frumpkin,Stealth,4.0,2.0,1.0
10,00:16:29,Fjord,Perception,11.0,11.0,0.0
10,00:30:22,Caleb,Investigation,11.0,5.0,0.0
10,00:34:17,Caleb,Perception,10.0,7.0,0.0
10,00:39:54,Yasha,Perception,8.0,10.0,0.0
10,00:42:24,Beau,Investigation,22.0,18.0,0.0
10,00:44:58,Caleb,Perception,19.0,16.0,0.0
10,00:45:15,Yasha,Investigation,13.0,,0.0
10,00:46:30,Nott,Intelligence,22.0,19.0,0.0
10,00:51:22,Nott,Investigation,1.0,1.0,0.0
10,00:57:13,Nott,Initiative,20.0,16.0,0.0
10,00:57:13,Fjord,Initiative,20.0,20.0,0.0
10,00:57:28,Yasha,Initiative,17.0,15.0,0.0
10,00:57:28,Beau,Initiative,19.0,15.0,0.0
10,00:57:41,Jester,Initiative,8.0,5.0,0.0
10,00:57:42,Molly,Initiative,6.0,3.0,0.0
10,00:57:53,Caleb,Initiative,4.0,3.0,0.0
10,01:00:08,Fjord,Attack,14.0,8.0,0.0
10,01:00:15,Fjord,Damage,10.0,,1.0
10,01:00:50,Fjord,Constitution Save,13.0,9.0,0.0
10,01:01:37,Nott,Attack,19.0,15.0,0.0
10,01:01:43,Nott,Damage,15.0,,1.0
10,01:02:23,Beau,Constitution Save,1.0,1.0,0.0
10,01:02:23,Yasha,Constitution Save,8.0,4.0,0.0
10,01:02:23,Molly,Constitution Save,16.0,14.0,0.0
10,01:03:57,Beau,Attack,22.0,16.0,0.0
10,01:03:47,Beau,Damage,8.0,,1.0
10,01:04:29,Beau,Attack,20.0,20.0,0.0
10,01:04:37,Beau,Damage,6.0,,0.0
10,01:06:08,Yasha,Attack,23.0,18.0,0.0
10,01:09:17,Jester,Attack,21.0,16.0,0.0
10,01:09:35,Jester,Damage,7.0,,1.0
10,01:10:03,Yasha,Constitution Save,19.0,15.0,0.0
10,01:10:03,Jester,Constitution Save,5.0,3.0,0.0
10,01:10:03,Caleb,Constitution Save,8.0,6.0,0.0
10,01:11:15,Molly,Attack,12.0,7.0,0.0
10,01:11:50,Molly,Attack,12.0,7.0,0.0
10,01:12:48,Caleb,Spell Attack,13.0,7.0,0.0
10,01:12:59,Caleb,Damage,5.0,,1.0
10,01:13:55,Nott,Attack,18.0,12.0,0.0
10,01:14:17,Nott,Damage,,,1.0
10,01:15:14,Beau,Constitution Save,1.0,1.0,0.0
10,01:26:29,Jester,Healing,8.0,,0.0
10,01:19:42,Molly,Intelligence,,,0.0
10,01:19:42,Molly,Intelligence,9.0,9.0,0.0
10,01:22:02,Yasha,Stealth,,,0.0
10,01:22:02,Yasha,Stealth,15.0,,0.0
10,01:22:07,Molly,Stealth,12.0,9.0,0.0
10,01:22:10,Nott,Stealth,10.0,2.0,0.0
10,01:22:12,Jester,Stealth,8.0,5.0,0.0
10,01:22:13,Caleb,Stealth,16.0,15.0,0.0
10,01:22:14,Beau,Stealth,18.0,12.0,0.0
